id,year,questionNumber,createdBy,importBy,answerKeyUpdated,answerKeyUpdatedBy,source
rme_2015_q20,2015,20,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q21,2015,21,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q22,2015,22,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q23,2015,23,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q24,2015,24,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q25,2015,25,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q26,2015,26,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q27,2015,27,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q28,2015,28,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q29,2015,29,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q3,2015,3,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q30,2015,30,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q31,2015,31,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q32,2015,32,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q33,2015,33,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q34,2015,34,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q35,2015,35,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q36,2015,36,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q37,2015,37,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q38,2015,38,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q39,2015,39,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q4,2015,4,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q40,2015,40,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q5,2015,5,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q6,2015,6,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q7,2015,7,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q8,2015,8,"system_import_2024","",false,"","BECE 2015 RME"
rme_2015_q9,2015,9,"system_import_2024","",false,"","BECE 2015 RME"
rme_2016_q1,2016,1,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q10,2016,10,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q11,2016,11,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q12,2016,12,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q13,2016,13,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q14,2016,14,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q15,2016,15,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q16,2016,16,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q17,2016,17,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q18,2016,18,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q19,2016,19,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q2,2016,2,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q20,2016,20,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q21,2016,21,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q22,2016,22,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q23,2016,23,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q24,2016,24,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q25,2016,25,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q26,2016,26,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q27,2016,27,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q28,2016,28,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q29,2016,29,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q3,2016,3,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q30,2016,30,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q31,2016,31,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q32,2016,32,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q33,2016,33,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q34,2016,34,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q35,2016,35,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q36,2016,36,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q37,2016,37,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q38,2016,38,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q39,2016,39,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q4,2016,4,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q40,2016,40,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q5,2016,5,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q6,2016,6,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q7,2016,7,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q8,2016,8,"system_import_2024","",false,"","BECE 2016 RME"
rme_2016_q9,2016,9,"system_import_2024","",false,"","BECE 2016 RME"
rme_2017_q1,2017,1,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q10,2017,10,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q11,2017,11,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q12,2017,12,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q13,2017,13,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q14,2017,14,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q15,2017,15,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q16,2017,16,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q17,2017,17,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q18,2017,18,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q19,2017,19,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q2,2017,2,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q20,2017,20,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q21,2017,21,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q22,2017,22,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q23,2017,23,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q24,2017,24,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q25,2017,25,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q26,2017,26,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q27,2017,27,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q28,2017,28,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q29,2017,29,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q3,2017,3,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q30,2017,30,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q31,2017,31,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q32,2017,32,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q33,2017,33,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q34,2017,34,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q35,2017,35,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q36,2017,36,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q37,2017,37,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q38,2017,38,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q39,2017,39,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q4,2017,4,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q40,2017,40,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q5,2017,5,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q6,2017,6,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q7,2017,7,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q8,2017,8,"system_import_2024","",false,"","BECE 2017 RME"
rme_2017_q9,2017,9,"system_import_2024","",false,"","BECE 2017 RME"
rme_2018_q1,2018,1,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q10,2018,10,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q11,2018,11,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q12,2018,12,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q13,2018,13,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q14,2018,14,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q15,2018,15,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q16,2018,16,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q17,2018,17,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q18,2018,18,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q19,2018,19,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q2,2018,2,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q20,2018,20,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q21,2018,21,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q22,2018,22,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q23,2018,23,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q24,2018,24,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q25,2018,25,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q26,2018,26,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q27,2018,27,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q28,2018,28,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q29,2018,29,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q3,2018,3,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q30,2018,30,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q31,2018,31,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q32,2018,32,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q33,2018,33,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q34,2018,34,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q35,2018,35,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q36,2018,36,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q37,2018,37,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q38,2018,38,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q39,2018,39,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q4,2018,4,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q40,2018,40,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q5,2018,5,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q6,2018,6,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q7,2018,7,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q8,2018,8,"system_import_2024","",false,"","BECE 2018 RME"
rme_2018_q9,2018,9,"system_import_2024","",false,"","BECE 2018 RME"
rme_2019_q1,2019,1,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q10,2019,10,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q11,2019,11,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q12,2019,12,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q13,2019,13,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q14,2019,14,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q15,2019,15,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q16,2019,16,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q17,2019,17,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q18,2019,18,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q19,2019,19,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q2,2019,2,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q20,2019,20,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q21,2019,21,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q22,2019,22,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q23,2019,23,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q24,2019,24,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q25,2019,25,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q26,2019,26,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q27,2019,27,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q28,2019,28,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q29,2019,29,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q3,2019,3,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q30,2019,30,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q31,2019,31,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q32,2019,32,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q33,2019,33,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q34,2019,34,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q35,2019,35,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q36,2019,36,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q37,2019,37,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q38,2019,38,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q39,2019,39,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q4,2019,4,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q40,2019,40,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q5,2019,5,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q6,2019,6,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q7,2019,7,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q8,2019,8,"system_import_2024","",false,"","BECE 2019 RME"
rme_2019_q9,2019,9,"system_import_2024","",false,"","BECE 2019 RME"
rme_2020_q1,2020,1,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q10,2020,10,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q11,2020,11,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q12,2020,12,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q13,2020,13,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q14,2020,14,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q15,2020,15,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q16,2020,16,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q17,2020,17,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q18,2020,18,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q19,2020,19,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q2,2020,2,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q20,2020,20,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q21,2020,21,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q22,2020,22,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q23,2020,23,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q24,2020,24,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q25,2020,25,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q26,2020,26,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q27,2020,27,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q28,2020,28,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q29,2020,29,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q3,2020,3,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q30,2020,30,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q31,2020,31,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q32,2020,32,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q33,2020,33,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q34,2020,34,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q35,2020,35,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q36,2020,36,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q37,2020,37,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q38,2020,38,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q39,2020,39,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q4,2020,4,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q40,2020,40,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q5,2020,5,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q6,2020,6,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q7,2020,7,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q8,2020,8,"system_import_2024","",false,"","BECE 2020 RME"
rme_2020_q9,2020,9,"system_import_2024","",false,"","BECE 2020 RME"
rme_2021_q1,2021,1,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q10,2021,10,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q11,2021,11,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q12,2021,12,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q13,2021,13,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q14,2021,14,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q15,2021,15,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q16,2021,16,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q17,2021,17,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q18,2021,18,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q19,2021,19,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q2,2021,2,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q20,2021,20,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q21,2021,21,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q22,2021,22,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q23,2021,23,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q24,2021,24,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q25,2021,25,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q26,2021,26,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q27,2021,27,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q28,2021,28,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q29,2021,29,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q3,2021,3,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q30,2021,30,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q31,2021,31,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q32,2021,32,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q33,2021,33,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q34,2021,34,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q35,2021,35,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q36,2021,36,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q37,2021,37,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q38,2021,38,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q39,2021,39,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q4,2021,4,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q40,2021,40,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q5,2021,5,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q6,2021,6,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q7,2021,7,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q8,2021,8,"system_import_2024","",false,"","BECE 2021 RME"
rme_2021_q9,2021,9,"system_import_2024","",false,"","BECE 2021 RME"
rme_2022_q1,2022,1,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q10,2022,10,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q11,2022,11,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q12,2022,12,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q13,2022,13,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q14,2022,14,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q15,2022,15,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q16,2022,16,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q17,2022,17,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q18,2022,18,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q19,2022,19,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q2,2022,2,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q20,2022,20,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q21,2022,21,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q22,2022,22,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q23,2022,23,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q24,2022,24,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q25,2022,25,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q26,2022,26,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q27,2022,27,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q28,2022,28,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q29,2022,29,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q3,2022,3,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q30,2022,30,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q31,2022,31,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q32,2022,32,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q33,2022,33,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q34,2022,34,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q35,2022,35,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q36,2022,36,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q37,2022,37,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q38,2022,38,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q39,2022,39,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q4,2022,4,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q40,2022,40,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q5,2022,5,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q6,2022,6,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q7,2022,7,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q8,2022,8,"system_import_2024","",false,"","BECE 2022 RME"
rme_2022_q9,2022,9,"system_import_2024","",false,"","BECE 2022 RME"